!Num,...Nombre...,#Uni,Tipo,.PotIns,.GerMin,.GerMax,..Teif.,..Ih...,.CVaria,.MR.,Comb,...G1..,.CEsp.1,...G2..,.CEsp.2,...G3..,.CEsp.3,NAdF,...1,...2,...3,ComT,CTransp,StartUp,sfal,NGas,NuCC,..NombreCC..,CoefE.
33.0000,NISH_CHUN,1,0,195.7220,0,195.7220,0.06278538812785388,0.06278538812785388,319.8264456020645,0,5,100,0.00019670527388458673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.0000,HALMORE_Gas,1,0,0.0000,0,0.0000,0.06278538812785388,0.06278538812785388,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.0000,Halmore_HSD,1,0,0.0000,0,0.0000,0.06278538812785388,0.06278538812785388,206.9790454016298,0,6,100,0.20706444650015418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.0000,FOUND_DHARKI,1,0,167.1050,0,167.1050,0.06278538812785388,0.06278538812785388,131.9559982731459,0,1,100,0.007735820651703891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.0000,SAIF_PWR_HSD,1,0,0.0000,0,0.0000,0.06278538812785388,0.06278538812785388,204.91071428571428,0,6,100,0.20709584722189123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.0000,SAIF_POWER,1,0,203.1530,0,203.1530,0.06278538812785388,0.06278538812785388,141.96428571428572,0,2,100,0.007605361158898724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.0000,SAPPHIRE_HSD,1,0,0.0000,0,0.0000,0.06278538812785388,0.06278538812785388,201.27174565086983,0,6,100,0.20707072135785007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.0000,SAPPHIRE,1,0,202.3920,0,202.3920,0.06278538812785388,0.06278538812785388,139.45410917816437,0,2,100,0.007589579201869007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.0000,HUBCO-NRWL,1,0,213.8200,0,213.8200,0.06278538812785388,0.06278538812785388,273.3496292129588,0,5,100,0.0001873257067880194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.0000,NISHAT_PWR,1,0,195.3050,0,195.3050,0.06278538812785388,0.06278538812785388,320.3699937516498,0,5,100,0.0001967044668521699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43.0000,ORNT_PWR_HSD,1,0,0.0000,0,0.0000,0.06278538812785388,0.06278538812785388,133.7142857142857,0,6,100,0.20710076421714596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.0000,ORIENT_PWR,1,0,202.5710,0,202.5710,0.06278538812785388,0.06278538812785388,81.55900621118012,0,2,100,0.0076050637037841946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.0000,Engro_PWR,1,0,212.2490,0,212.2490,0.06278538812785388,0.06278538812785388,117.02397803280218,0,1,100,0.008587083299427672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.0000,Engro_PWR_SD,1,0,207467.0000,0,207467.0000,0.06278538812785388,0.06278538812785388,115.90424783902021,0,6,100,0.222957856807144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.0000,UCH-II,1,0,355.4200,0,355.4200,0.06278538812785388,0.06278538812785388,81.78204312823775,0,1,100,0.007922300947355253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.0000,HALMORE,1,0,197.3410,0,197.3410,0.06278538812785388,0.06278538812785388,117.3,0,2,100,0.007590225986583219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71.0000,JDW-II,1,0,24.3700,0,24.3700,0.06278538812785388,0.06278538812785388,177.4630915445723,1,7,100,0.0020167687603456236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72.0000,JDW-III,1,0,24.4100,0,24.4100,0.06278538812785388,0.06278538812785388,177.4630915445723,1,7,100,0.0020167687603456236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73.0000,RYKML,1,0,20.7300,0,20.7300,0.06278538812785388,0.06278538812785388,177.4630915445723,1,7,100,0.0020167687603456236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
